"BillType","BillNumber","Document","DocType","ReprintNum","Pages","Comment","ModDate"
"S",1371,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1371_I1.DOCX","I",,2,"",1/3/2024 0:00:00
"S",1372,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1372_I1.DOCX","I",,10,"",6/24/2024 0:00:00
"S",1373,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1373_I1.DOCX","I",,8,"",1/3/2024 0:00:00
"S",1374,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1374_I1.DOCX","I",,6,"",10/21/2025 0:00:00
"S",1375,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1375_I1.DOCX","I",,3,"",1/26/2024 0:00:00
"S",1376,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1376_I1.DOCX","I",,3,"",1/3/2024 0:00:00
"S",1377,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1377_I1.DOCX","I",,4,"",1/3/2024 0:00:00
"S",1378,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1378_I1.DOCX","I",,5,"",1/3/2024 0:00:00
"S",1379,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1379_I1.DOCX","I",,5,"",1/3/2024 0:00:00
"S",1380,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1380_E1.DOCX","FE",,2,"1/8/26; as introduced",1/8/2026 0:00:00
"S",1380,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1380_I1.DOCX","I",,3,"",10/28/2025 0:00:00
"S",1380,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1380_S1.DOCX","S",,1,"SMV 12/1/25",12/2/2025 0:00:00
"S",1380,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1380_S2.DOCX","S",,2,"SBA 12/15/25",12/16/2025 0:00:00
"S",1380,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1380_T1.DOCX","TR",,2,"SMV 12/1/25 TR",1/12/2026 0:00:00
"S",1381,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1381_I1.DOCX","I",,4,"",4/12/2024 0:00:00
"S",1382,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1382_I1.DOCX","I",,2,"",1/3/2024 0:00:00
"S",1383,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1383_I1.DOCX","I",,14,"",1/4/2024 0:00:00
"S",1384,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1384_I1.DOCX","I",,7,"",1/4/2024 0:00:00
"S",1385,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1385_E1.DOCX","FE",,4,"7/2/24; 2R",7/2/2024 0:00:00
"S",1385,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1385_E2.DOCX","FE",,4,"1/15/26; 3R",1/15/2026 0:00:00
"S",1385,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1385_I1.DOCX","I",,14,"",6/13/2024 0:00:00
"S",1385,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1385_R1.DOCX","R",1,12,"SJU 6/13/24 1R",6/14/2024 0:00:00
"S",1385,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1385_R2.DOCX","R",2,13,"SBA 6/26/24 2R",7/1/2024 0:00:00
"S",1385,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1385_R3.DOCX","R",3,13,"AJU 12/15/25 3R",1/13/2026 0:00:00
"S",1385,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1385_S1.DOCX","S",,5,"SJU 6/13/24",6/14/2024 0:00:00
"S",1385,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1385_S2.DOCX","S",,5,"SBA 6/26/24 1R",6/27/2024 0:00:00
"S",1385,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1385_S3.DOCX","S",,4,"AJU 12/15/25 2R",12/16/2025 0:00:00
"S",1385,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1385_S4.DOCX","S",,4,"AAP 1/8/26 3R",1/9/2026 0:00:00
"S",1386,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1386_E1.DOCX","FE",,3,"2/22/24; 1R",2/22/2024 0:00:00
"S",1386,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1386_I1.DOCX","I",,6,"",1/4/2024 0:00:00
"S",1386,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1386_R1.DOCX","R",1,5,"SLA 1/25/24 1R",1/26/2024 0:00:00
"S",1386,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1386_S1.DOCX","S",,3,"SLA 1/25/24",1/26/2024 0:00:00
"S",1387,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1387_I1.DOCX","I",,7,"",2/16/2024 0:00:00
"S",1388,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1388_E1.DOCX","FE",,3,"1/8/25; as introduced",1/8/2025 0:00:00
"S",1388,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1388_I1.DOCX","I",,8,"",10/1/2024 0:00:00
"S",1388,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1388_S1.DOCX","S",,1,"SCU 9/30/24",10/1/2024 0:00:00
"S",1388,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1388_T1.DOCX","TR",,8,"SCU 9/30/24 TR",10/1/2024 0:00:00
"S",1389,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1389_I1.DOCX","I",,18,"",1/29/2024 0:00:00
"S",1390,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1390_I1.DOCX","I",,4,"",2/27/2024 0:00:00
"S",1391,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1391_E1.DOCX","FE",,3,"9/24/25; 1R",9/24/2025 0:00:00
"S",1391,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1391_I1.DOCX","I",,9,"",6/6/2025 0:00:00
"S",1391,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1391_R1.DOCX","R",1,10,"SCU 6/5/25 1R",6/6/2025 0:00:00
"S",1391,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1391_S1.DOCX","S",,2,"SCU 6/5/25",6/6/2025 0:00:00
"S",1392,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1392_E1.DOCX","FE",,3,"6/5/24; 1R",6/5/2024 0:00:00
"S",1392,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1392_I1.DOCX","I",,11,"",2/6/2024 0:00:00
"S",1392,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1392_R1.DOCX","R",1,11,"SEN 2/5/24 1R",2/6/2024 0:00:00
"S",1392,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1392_S1.DOCX","S",,3,"SEN 2/5/24",2/6/2024 0:00:00
"S",1393,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1393_I1.DOCX","I",,16,"",2/26/2025 0:00:00
"S",1394,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1394_E1.DOCX","FE",,2,"1/22/25; 1R",1/22/2025 0:00:00
"S",1394,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1394_I1.DOCX","I",,4,"",1/4/2024 0:00:00
"S",1394,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1394_R1.DOCX","R",1,5,"SCU 12/5/24 1R",12/6/2024 0:00:00
"S",1394,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1394_S1.DOCX","S",,2,"SCU 12/5/24",12/6/2024 0:00:00
"S",1395,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1395_I1.DOCX","I",,14,"",2/14/2024 0:00:00
"S",1396,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1396_I1.DOCX","I",,4,"",3/15/2024 0:00:00
"S",1397,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1397_I1.DOCX","I",,18,"",1/4/2024 0:00:00
"S",1397,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1397_R1.DOCX","R",1,15,"SCM 10/10/24 1R",10/11/2024 0:00:00
"S",1397,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1397_R2.DOCX","R",2,16,"Senate 12/19/24 2R",12/20/2024 0:00:00
"S",1397,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1397_R3.DOCX","R",3,16,"SENATE 12/18/25 3R",12/19/2025 0:00:00
"S",1397,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1397_S1.DOCX","S",,3,"SCM 10/10/24",10/11/2024 0:00:00
"S",1397,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1397_S2.DOCX","FS",,1,"Senate 12/19/24 1R",12/20/2024 0:00:00
"S",1397,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1397_S3.DOCX","FS",,1,"Senate 12/18/25 2R",12/19/2025 0:00:00
"S",1398,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1398_I1.DOCX","I",,14,"",1/4/2024 0:00:00
"S",1399,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1399_I1.DOCX","I",,5,"",1/4/2024 0:00:00
"S",1400,"\\NJOLS7\LEGAPPS$\2024BILL\AL25\88_.DOCX","AL",2025,8,"",8/12/2025 0:00:00
"S",1400,"\\NJOLS7\LEGAPPS$\2024BILL\PL25\88_.DOCX","PL",2025,6,"",8/21/2025 0:00:00
"S",1400,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1400_I1.DOCX","I",,11,"",1/4/2024 0:00:00
"S",1400,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1400_S1.DOCX","S",,4,"SJU 6/28/24",6/28/2024 0:00:00
"S",1400,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1400_S2.DOCX","S",,4,"AJU 5/8/25",5/9/2025 0:00:00
"S",1400,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1400_T1.DOCX","TR",,11,"SJU 6/28/24 TR",5/23/2025 0:00:00
"S",1401,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1401_I1.DOCX","I",,8,"",1/31/2025 0:00:00
"S",1402,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1402_I1.DOCX","I",,5,"",1/4/2024 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\AL25\152_.DOCX","AL",2025,5,"",12/2/2025 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\PL25\152_.DOCX","PL",2025,3,"",1/14/2026 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1403_I1.DOCX","I",,6,"",5/7/2024 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1403_R1.DOCX","R",1,6,"Senate 10/28/24 1R",1/14/2025 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1403_R2.DOCX","R",2,6,"Senate 1/14/25 2R",1/31/2025 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1403_R3.DOCX","R",3,6,"ABU 6/26/25 3R",7/1/2025 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1403_S1.DOCX","S",,1,"SLA 5/6/24",5/7/2024 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1403_S2.DOCX","S",,1,"SBA 6/24/24",6/25/2024 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1403_S3.DOCX","FS",,1,"Senate 10/28/24",10/29/2024 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1403_S4.DOCX","FS",,1,"Senate 1/14/25 1R",1/15/2025 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1403_S5.DOCX","S",,2,"ABU 6/26/25 2R",6/27/2025 0:00:00
"S",1403,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1403_T1.DOCX","TR",,5,"SLA 5/6/24 TR",5/7/2024 0:00:00
"S",1404,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1404_I1.DOCX","I",,5,"",1/4/2024 0:00:00
"S",1405,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1405_I1.DOCX","I",,4,"",1/4/2024 0:00:00
"S",1406,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1406_I1.DOCX","I",,7,"",1/4/2024 0:00:00
"S",1406,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1406_S1.DOCX","S",,1,"SEG 5/22/25",5/23/2025 0:00:00
"S",1406,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1406_T1.DOCX","TR",,6,"SEG 5/22/25 TR",5/23/2025 0:00:00
"S",1407,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1407_E1.DOCX","FE",,3,"12/2/24; as introduced",12/2/2024 0:00:00
"S",1407,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1407_E2.DOCX","FE",,4,"1/13/25; 1R",1/13/2025 0:00:00
"S",1407,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1407_I1.DOCX","I",,13,"",3/14/2024 0:00:00
"S",1407,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1407_R1.DOCX","R",1,22,"SBA 12/9/24 1R",12/13/2024 0:00:00
"S",1407,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1407_S1.DOCX","S",,2,"SHH 3/14/24",3/15/2024 0:00:00
"S",1407,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1407_S2.DOCX","S",,3,"SBA 12/9/24",12/10/2024 0:00:00
"S",1407,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1407_T1.DOCX","TR",,21,"SHH 3/14/24 TR",6/7/2024 0:00:00
"S",1408,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1408_I1.DOCX","I",,6,"",3/18/2025 0:00:00
"S",1408,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1408_R1.DOCX","RS",1,5,"Senate 6/2/25 1R SCS",10/21/2025 0:00:00
"S",1408,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1408_S1.DOCX","S",,2,"SCU 3/17/25 SCS",3/18/2025 0:00:00
"S",1408,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1408_S2.DOCX","FS",,1,"Senate 6/2/25 SCS",6/3/2025 0:00:00
"S",1408,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1408_U1.DOCX","SCS",,5,"SCU 3/17/25 SCS",3/18/2025 0:00:00
"S",1409,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1409_I1.DOCX","I",,2,"",1/29/2024 0:00:00
"S",1410,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1410_I1.DOCX","I",,16,"",1/26/2024 0:00:00
"S",1410,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1410_S1.DOCX","S",,1,"SED 1/25/24",1/26/2024 0:00:00
"S",1410,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1410_T1.DOCX","TR",,16,"SED 1/25/24 TR",4/9/2024 0:00:00
"S",1411,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1411_I1.DOCX","I",,3,"",1/4/2024 0:00:00
"S",1411,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1411_S1.DOCX","S",,1,"SEG 6/10/24",6/11/2024 0:00:00
"S",1411,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1411_T1.DOCX","TR",,2,"SEG 6/10/24 TR",1/31/2025 0:00:00
"S",1412,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1412_I1.DOCX","I",,4,"",2/6/2024 0:00:00
"S",1413,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1413_E1.DOCX","FE",,3,"5/1/25; as introduced",5/1/2025 0:00:00
"S",1413,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1413_I1.DOCX","I",,18,"",10/25/2024 0:00:00
"S",1414,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1414_I1.DOCX","I",,6,"",2/6/2024 0:00:00
"S",1415,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1415_I1.DOCX","I",,4,"",1/26/2024 0:00:00
"S",1415,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1415_S1.DOCX","S",,2,"SCU 1/25/24",1/26/2024 0:00:00
"S",1415,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1415_S2.DOCX","S",,2,"SBA 3/11/24 SCS",3/12/2024 0:00:00
"S",1415,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1415_T1.DOCX","TR",,3,"SCU 1/25/24 TR",1/26/2024 0:00:00
"S",1415,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1415_U1.DOCX","SCS",,4,"SBA 3/11/24 SCS",3/12/2024 0:00:00
"S",1416,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1416_E1.DOCX","FE",,3,"9/10/25; as introduced",9/10/2025 0:00:00
"S",1416,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1416_I1.DOCX","I",,7,"",2/4/2025 0:00:00
"S",1416,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1416_S1.DOCX","S",,3,"SHH 2/3/25",2/4/2025 0:00:00
"S",1416,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1416_T1.DOCX","TR",,4,"SHH 2/3/25 TR",2/4/2025 0:00:00
"S",1417,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1417_I1.DOCX","I",,8,"",1/11/2024 0:00:00
"S",1418,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1418_I1.DOCX","I",,3,"",1/4/2024 0:00:00
"S",1419,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1419_I1.DOCX","I",,14,"",1/11/2024 0:00:00
"S",1420,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1420_I1.DOCX","I",,3,"",1/11/2024 0:00:00
"S",1421,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1421_I1.DOCX","I",,3,"",2/16/2024 0:00:00
"S",1421,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1421_S1.DOCX","S",,1,"SED 2/15/24",2/16/2024 0:00:00
"S",1421,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1421_T1.DOCX","TR",,3,"SED 2/15/24 TR",2/16/2024 0:00:00
"S",1422,"\\NJOLS7\LEGAPPS$\2024BILL\AL24\1_.DOCX","AL",2024,3,"",7/2/2024 0:00:00
"S",1422,"\\NJOLS7\LEGAPPS$\2024BILL\PL24\1_.DOCX","PL",2024,2,"",7/31/2024 0:00:00
"S",1422,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1422_E1.DOCX","FE",,4,"2/23/24; 1R",2/23/2024 0:00:00
"S",1422,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1422_E2.DOCX","FE",,5,"3/21/24; 2R",3/21/2024 0:00:00
"S",1422,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1422_I1.DOCX","I",,4,"",1/4/2024 0:00:00
"S",1422,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1422_R1.DOCX","R",1,4,"SCU 1/25/24 1R",1/26/2024 0:00:00
"S",1422,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1422_R2a.DOCX","R",2,4,"SBA 3/11/24 2R",3/19/2024 0:00:00
"S",1422,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1422_S1.DOCX","S",,1,"SCU 1/25/24",1/26/2024 0:00:00
"S",1422,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1422_S2.DOCX","S",,2,"SBA 3/11/24 1R",3/12/2024 0:00:00
"S",1423,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1423_I2.DOCX","I",,2,"",4/9/2024 0:00:00
"S",1423,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1423_R1.DOCX","R",1,2,"SHH 3/14/24 1R",5/10/2024 0:00:00
"S",1423,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1423_S1.DOCX","S",,1,"SHH 3/14/24",3/15/2024 0:00:00
"S",1424,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1424_I1.DOCX","I",,16,"",1/11/2024 0:00:00
"S",1425,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1425_I1.DOCX","I",,4,"",1/4/2024 0:00:00
"S",1425,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1425_R1.DOCX","R",1,4,"SLP 2/9/24 1R",12/23/2025 0:00:00
"S",1425,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1425_S1.DOCX","S",,2,"SLP 2/8/24",2/9/2024 0:00:00
"S",1425,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1425_S2.DOCX","S",,2,"AJU 12/15/25 1R",12/16/2025 0:00:00
"S",1426,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1426_I1.DOCX","I",,7,"",1/30/2024 0:00:00
"S",1427,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1427_I1.DOCX","I",,3,"",1/4/2024 0:00:00
"S",1428,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1428_I1.DOCX","I",,4,"",1/4/2024 0:00:00
"S",1429,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1429_I1.DOCX","I",,11,"",2/14/2024 0:00:00
"S",1430,"\\NJOLS7\LEGAPPS$\2024BILL\AL24\98_.DOCX","AL",2024,3,"",1/27/2025 0:00:00
"S",1430,"\\NJOLS7\LEGAPPS$\2024BILL\PL24\98_.DOCX","PL",2024,2,"",2/14/2025 0:00:00
"S",1430,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1430_E1.DOCX","FE",,3,"4/17/24; 1R",4/17/2024 0:00:00
"S",1430,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1430_E2.DOCX","FE",,3,"7/3/24; 2R",7/3/2024 0:00:00
"S",1430,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1430_I1.DOCX","I",,3,"",1/26/2024 0:00:00
"S",1430,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1430_R1.DOCX","R",1,3,"SCU 1/25/24 1R",2/9/2024 0:00:00
"S",1430,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1430_R2.DOCX","R",2,4,"SBA 6/26/24 2R",10/29/2024 0:00:00
"S",1430,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1430_S1.DOCX","S",,2,"SCU 1/25/24",1/26/2024 0:00:00
"S",1430,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1430_S2.DOCX","S",,2,"SBA 6/26/24 1R",6/27/2024 0:00:00
"S",1431,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1431_I1.DOCX","I",,8,"",2/14/2024 0:00:00
"S",1432,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1432_I1.DOCX","I",,4,"",10/21/2025 0:00:00
"S",1433,"\\NJOLS7\LEGAPPS$\2024BILL\AL24\99_.DOCX","AL",2024,2,"",1/27/2025 0:00:00
"S",1433,"\\NJOLS7\LEGAPPS$\2024BILL\PL24\99_.DOCX","PL",2024,1,"",2/14/2025 0:00:00
"S",1433,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1433_I1.DOCX","I",,3,"",1/4/2024 0:00:00
"S",1433,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1433_S1.DOCX","S",,1,"STR 1/25/24",1/26/2024 0:00:00
"S",1433,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1433_S2.DOCX","S",,1,"ATR 10/21/24",10/22/2024 0:00:00
"S",1433,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1433_T1.DOCX","TR",,3,"STR 1/25/24 TR",10/29/2024 0:00:00
"S",1434,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1434_I1.DOCX","I",,3,"",1/4/2024 0:00:00
"S",1435,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1435_I1.DOCX","I",,7,"",2/9/2024 0:00:00
"S",1435,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1435_R1.DOCX","R",1,7,"SEG 5/16/24 1R",5/17/2024 0:00:00
"S",1435,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1435_S1.DOCX","S",,2,"SEG 5/16/24",5/17/2024 0:00:00
"S",1436,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1436_I1.DOCX","I",,4,"",1/4/2024 0:00:00
"S",1437,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1437_I1.DOCX","I",,2,"",1/4/2024 0:00:00
"S",1438,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1438_I1.DOCX","I",,14,"",10/21/2025 0:00:00
"S",1439,"\\NJOLS7\LEGAPPS$\2024BILL\AL25\89_.DOCX","AL",2025,8,"",8/12/2025 0:00:00
"S",1439,"\\NJOLS7\LEGAPPS$\2024BILL\PL25\89_.DOCX","PL",2025,6,"",8/21/2025 0:00:00
"S",1439,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1439_E1.DOCX","FE",,3,"6/28/24; 1R",6/28/2024 0:00:00
"S",1439,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1439_I1.DOCX","I",,9,"",5/7/2024 0:00:00
"S",1439,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1439_R1.DOCX","R",1,9,"SCM 5/13/24 1R",5/23/2025 0:00:00
"S",1439,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1439_S1.DOCX","S",,1,"SCM 5/13/24",5/14/2024 0:00:00
"S",1439,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1439_S2.DOCX","S",,2,"SBA 6/24/24 1R",6/25/2024 0:00:00
"S",1439,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1439_S3.DOCX","S",,1,"AFI 12/9/24 1R",12/10/2024 0:00:00
"S",1439,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1439_S4.DOCX","S",,2,"AAP 3/20/25 1R",3/21/2025 0:00:00
"S",1440,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1440_I1.DOCX","I",,5,"",1/4/2024 0:00:00
"S",1441,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1441_E1.DOCX","FE",,3,"12/23/25; 1R",12/23/2025 0:00:00
"S",1441,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1441_I1.DOCX","I",,12,"",1/4/2024 0:00:00
"S",1441,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1441_R1.DOCX","R",1,9,"SEN 5/13/24 1R",12/19/2025 0:00:00
"S",1441,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1441_S1.DOCX","S",,3,"SEN 5/13/24",5/14/2024 0:00:00
"S",1442,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1442_I1.DOCX","I",,5,"",1/4/2024 0:00:00
"S",1443,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1443_E1.DOCX","FE",,3,"4/16/24; 1R",4/16/2024 0:00:00
"S",1443,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1443_E2.DOCX","FE",,3,"7/3/24; 2R",7/3/2024 0:00:00
"S",1443,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1443_I1.DOCX","I",,8,"",2/15/2024 0:00:00
"S",1443,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1443_R1.DOCX","R",1,6,"SCU 2/15/24 1R",2/23/2024 0:00:00
"S",1443,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1443_R2.DOCX","R",2,6,"SBA 6/26/24 2R",7/1/2024 0:00:00
"S",1443,"\\NJOLS7\LEGAPPS$\2024BILL\S1500\1443_S1.DOCX","S",,3,"SCU 2/15/24",2/16/2024 0:00:00
