"CommHouse","Date","Time","Type","BillType","BillNumber","Category","RevDate","ModDate"
"A","12/22/2025","11:00 AM","Session","A",3360,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3393,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3496,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3555,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3636,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3735,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3753,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3765,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3789,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3864,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3882,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",3909,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4006,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4051,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4175,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4193,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4206,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4222,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4280,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4374,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4381,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4460,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4630,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4653,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4813,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4838,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4848,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4966,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",4973,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5037,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5052,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5076,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5198,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5217,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5258,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5265,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5307,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5355,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5395,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5455,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5502,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5579,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5583,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5612,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5625,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5701,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5715,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5735,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5755,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5764,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5785,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5802,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5824,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5852,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5901,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5905,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5907,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5920,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5930,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5976,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5977,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5978,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",5987,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6074,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6107,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6116,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6124,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6129,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6201,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6210,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6211,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6212,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6213,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6241,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6273,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6274,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6275,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6276,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6293,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","A",6295,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","AJR",122,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","AJR",161,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","AJR",229,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","AJR",231,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",216,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",877,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",1016,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",1067,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",1425,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",1458,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",1487,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",1636,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",2019,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",2051,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",2376,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",2493,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",2495,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",2498,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",2697,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",3156,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",3278,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",3772,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",3890,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",4387,"Considered",,12/16/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",4737,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",4797,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",4927,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","S",4932,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","SJR",70,"Considered",,12/19/2025 0:00:00
"A","12/22/2025","11:00 AM","Session","SJR",96,"Considered",,12/19/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",1790,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",2769,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",3016,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",3581,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",3802,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",3992,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",4006,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",4053,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",4121,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",4222,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",4331,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",4543,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",4642,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",4712,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",4941,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5130,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5240,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5264,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5309,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5353,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5537,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5547,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5593,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5610,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5728,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5824,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5847,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5854,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5859,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5861,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5862,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5863,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5864,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5865,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",5867,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",6005,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","A",6107,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","ACR",98,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","ACR",165,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","AJR",47,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","AJR",126,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","AJR",150,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","AJR",229,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",1447,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",2038,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",3153,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",3399,"Considered",,12/5/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",4400,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",4472,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",4524,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",4531,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",4551,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",4566,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","S",4569,"Considered",,12/2/2025 0:00:00
"A","12/8/2025","01:00 PM","Session","SJR",100,"Considered",,12/2/2025 0:00:00
"A","2/12/2024","01:00 PM","Session","A",4,"Considered",,2/7/2024 0:00:00
"A","2/12/2024","01:00 PM","Session","A",547,"Considered",,2/7/2024 0:00:00
"A","2/12/2024","01:00 PM","Session","A",1495,"Considered",,2/7/2024 0:00:00
"A","2/12/2024","01:00 PM","Session","A",2296,"Considered",,2/7/2024 0:00:00
"A","2/12/2024","01:00 PM","Session","A",2390,"Considered",,2/7/2024 0:00:00
"A","2/12/2024","01:00 PM","Session","A",3128,"Considered",,2/7/2024 0:00:00
"A","2/12/2024","01:00 PM","Session","A",3337,"Considered",,2/7/2024 0:00:00
"A","2/12/2024","01:00 PM","Session","A",3451,"Considered",,2/7/2024 0:00:00
"A","2/12/2024","01:00 PM","Session","A",3453,"Considered",,2/7/2024 0:00:00
"A","2/12/2024","01:00 PM","Session","ACR",105,"Considered",,2/7/2024 0:00:00
"A","2/12/2024","01:00 PM","Session","AJR",46,"Considered",,2/7/2024 0:00:00
"A","2/27/2025","01:00 PM","Session","A",1673,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",1715,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",1921,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",2609,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",3810,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4089,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4101,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4113,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4175,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4262,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4391,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4468,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4535,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4556,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4652,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4653,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4755,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4814,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4817,"Considered",,2/26/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4904,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4928,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",4948,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5039,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5043,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5076,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5116,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5174,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5182,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5183,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5303,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5305,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5343,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","A",5370,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","AJR",166,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","AJR",170,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","S",742,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","S",1067,"Considered",,2/21/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","S",3388,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","S",3418,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","S",3587,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","S",3620,"Considered",,2/26/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","S",3735,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","S",3990,"Considered",,2/25/2025 0:00:00
"A","2/27/2025","01:00 PM","Session","S",4136,"Considered",,2/25/2025 0:00:00
"A","3/18/2024","01:00 PM","Session","A",378,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",547,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",817,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",1203,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",1490,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",1669,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",1815,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",2267,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",2279,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",2280,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",2320,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",2444,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",2784,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",2803,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",2813,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",3330,"Considered",,3/15/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",3365,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",3413,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",3452,"Considered",,3/15/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",3939,"Considered",,3/15/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",3946,"Considered",,3/15/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",4011,"Considered",,3/15/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",4044,"Considered",,3/15/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","A",4046,"Considered",,3/15/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","AJR",59,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","AJR",69,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","AJR",120,"Considered",,3/15/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","AJR",159,"Considered",,3/15/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","AR",107,"Considered",,3/12/2024 0:00:00
"A","3/18/2024","01:00 PM","Session","AR",108,"Considered",,3/12/2024 0:00:00
