"BillType","BillNumber","Sequence","Sponsor","Type","Status","SponDate","WithDate","ModDate"
"A",202,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",202,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",202,3,"Matsikoudis, Michele","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",203,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",203,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",206,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",206,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",207,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",207,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",208,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",208,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",209,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",209,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",210,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",210,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",210,3,"Guardian, Donald A.","P","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",211,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",211,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",212,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",212,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",213,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",213,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",213,3,"Matsikoudis, Michele","C","A",2/8/2024 0:00:00,,2/8/2024 0:00:00
"A",214,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",214,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",215,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",215,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",216,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",216,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",217,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",217,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",218,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",218,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",220,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",220,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",221,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",221,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",222,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",222,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",223,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",223,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",224,1,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",224,2,"McGuckin, Gregory P.","C","A",3/11/2024 0:00:00,,3/11/2024 0:00:00
"A",224,3,"Kanitra, Paul","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",224,4,"Myhre, Gregory E.","C","A",12/9/2024 0:00:00,,12/9/2024 0:00:00
"A",225,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",225,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",226,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",226,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",228,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",228,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",229,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",229,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",231,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",231,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",232,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",232,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",234,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",234,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",234,3,"Azzariti Jr., John V.","C","A",2/1/2024 0:00:00,,2/1/2024 0:00:00
"A",234,4,"Auth, Robert","C","A",11/14/2024 0:00:00,,11/14/2024 0:00:00
"A",235,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",235,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",236,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",236,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",237,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",237,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",238,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",238,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",239,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",239,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",241,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",241,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",242,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",242,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",245,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",245,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",249,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",249,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",250,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",250,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",251,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",251,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",251,3,"Matsikoudis, Michele","C","A",2/8/2024 0:00:00,,2/8/2024 0:00:00
"A",252,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",252,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",253,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",253,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",254,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",254,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",258,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",258,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",259,1,"Inganamort, Michael","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",259,2,"Fantasia, Dawn","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",260,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",260,2,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",260,3,"Fantasia, Dawn","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",260,4,"Flynn, Victoria A.","C","A",4/4/2024 0:00:00,,4/4/2024 0:00:00
"A",260,5,"Rumpf, Brian E.","C","A",10/21/2024 0:00:00,,10/21/2024 0:00:00
"A",260,6,"Myhre, Gregory E.","C","A",7/24/2025 0:00:00,,7/24/2025 0:00:00
"A",261,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",261,2,"Barlas, Al","C","A",2/1/2024 0:00:00,,2/1/2024 0:00:00
"A",261,3,"Venezia, Michael","C","A",2/8/2024 0:00:00,,2/8/2024 0:00:00
"A",261,4,"Rumpf, Brian E.","C","A",10/21/2024 0:00:00,,10/21/2024 0:00:00
"A",262,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",262,2,"Guardian, Donald A.","P","A",2/8/2024 0:00:00,,2/8/2024 0:00:00
"A",262,3,"Azzariti Jr., John V.","P","A",2/8/2024 0:00:00,,2/8/2024 0:00:00
"A",262,4,"DiMaio, John","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",262,5,"Sauickie, Alex","C","A",5/20/2024 0:00:00,,5/21/2024 0:00:00
"A",263,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",263,2,"Miller, Cody D.","P","A",4/4/2024 0:00:00,,4/4/2024 0:00:00
"A",264,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",264,2,"Sauickie, Alex","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",265,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",265,2,"Sauickie, Alex","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",266,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",266,2,"Kanitra, Paul","C","A",1/9/2024 0:00:00,,1/18/2024 0:00:00
"A",267,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",267,2,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",268,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",268,2,"Flynn, Victoria A.","C","A",2/27/2024 0:00:00,,2/27/2024 0:00:00
"A",269,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",270,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",270,2,"Venezia, Michael","C","A",2/8/2024 0:00:00,,2/8/2024 0:00:00
"A",270,3,"Morales, Carmen Theresa","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",271,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",271,2,"Flynn, Victoria A.","P","A",2/27/2024 0:00:00,,2/27/2024 0:00:00
"A",272,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",272,2,"Sauickie, Alex","C","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",272,3,"Inganamort, Michael","C","A",2/1/2024 0:00:00,,2/1/2024 0:00:00
"A",272,4,"Scharfenberger, Gerry","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",272,5,"Flynn, Victoria A.","C","A",2/27/2024 0:00:00,,2/27/2024 0:00:00
"A",272,6,"Dunn, Aura K.","C","A",10/17/2024 0:00:00,,10/17/2024 0:00:00
"A",272,7,"Fantasia, Dawn","C","A",1/14/2025 0:00:00,,1/14/2025 0:00:00
"A",273,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",273,2,"Inganamort, Michael","C","A",2/1/2024 0:00:00,,2/1/2024 0:00:00
"A",274,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",274,2,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",274,3,"Barlas, Al","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",275,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",275,2,"Sampson, William B.","P","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",275,3,"Inganamort, Michael","P","A",2/1/2024 0:00:00,,2/1/2024 0:00:00
"A",275,4,"Torrissi, Michael","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",275,5,"Fantasia, Dawn","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",275,6,"Barlas, Al","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",276,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",276,2,"Miller, Cody D.","P","A",4/4/2024 0:00:00,,4/4/2024 0:00:00
"A",276,3,"Hall, Garnet R.","P","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",276,4,"Flynn, Victoria A.","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",276,5,"Morales, Carmen Theresa","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",276,6,"Barlas, Al","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",276,7,"Reynolds-Jackson, Verlina","C","A",12/18/2025 0:00:00,,12/18/2025 0:00:00
"A",276,8,"Stanley, Sterley S.","C","A",12/18/2025 0:00:00,,12/18/2025 0:00:00
"A",277,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",278,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",278,2,"Scharfenberger, Gerry","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",279,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",280,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",281,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",281,2,"Sauickie, Alex","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",282,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",282,2,"DeAngelo, Wayne P.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",283,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",284,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",284,2,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",284,3,"Flynn, Victoria A.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",284,4,"Scharfenberger, Gerry","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",285,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",285,2,"Speight, Shanique","P","A",9/19/2024 0:00:00,,9/19/2024 0:00:00
"A",285,3,"Flynn, Victoria A.","C","A",9/19/2024 0:00:00,,9/19/2024 0:00:00
"A",285,4,"Rumpf, Brian E.","C","A",10/21/2024 0:00:00,,10/21/2024 0:00:00
"A",286,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",286,2,"Flynn, Victoria A.","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",287,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",287,2,"Kean, Sean T.","C","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",287,3,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",287,4,"Sauickie, Alex","C","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",287,5,"Reynolds-Jackson, Verlina","C","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",287,6,"Inganamort, Michael","C","A",2/1/2024 0:00:00,,2/1/2024 0:00:00
"A",287,7,"Fantasia, Dawn","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",288,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",288,2,"Barranco, Christian E.","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",288,3,"Muñoz, Nancy F.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",289,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",289,2,"Venezia, Michael","P","A",2/8/2024 0:00:00,,2/8/2024 0:00:00
"A",289,3,"Morales, Carmen Theresa","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",290,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",290,2,"Sampson, William B.","P","A",2/27/2024 0:00:00,,2/27/2024 0:00:00
"A",290,3,"Simonsen, Erik K.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",290,4,"Auth, Robert","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",290,5,"Rumpf, Brian E.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",290,6,"Guardian, Donald A.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",290,7,"Swift, Claire S.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",290,8,"Marenco, Julio","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",290,9,"Dunn, Aura K.","C","A",5/10/2024 0:00:00,,5/10/2024 0:00:00
"A",291,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",292,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",293,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",293,2,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",293,3,"Guardian, Donald A.","C","A",2/8/2024 0:00:00,,2/8/2024 0:00:00
"A",293,4,"Morales, Carmen Theresa","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",294,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",294,2,"Speight, Shanique","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",294,3,"Venezia, Michael","P","A",2/8/2024 0:00:00,,2/8/2024 0:00:00
"A",294,4,"Flynn, Victoria A.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",294,5,"Muñoz, Nancy F.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",294,6,"Murphy, Carol A.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",294,7,"Swift, Claire S.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",294,8,"Dunn, Aura K.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",294,9,"Stanley, Sterley S.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",294,10,"Spearman, William W.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",294,11,"Barlas, Al","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",295,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",295,2,"Sampson, William B.","P","A",3/18/2024 0:00:00,,3/18/2024 0:00:00
"A",295,3,"Guardian, Donald A.","C","A",2/5/2024 0:00:00,,2/5/2024 0:00:00
"A",295,4,"Barlas, Al","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",295,5,"Flynn, Victoria A.","C","A",2/10/2025 0:00:00,,2/10/2025 0:00:00
"A",296,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",296,2,"Flynn, Victoria A.","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",297,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",298,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",298,2,"Flynn, Victoria A.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",299,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",300,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",300,2,"Donlon, Margie","P","A",4/4/2024 0:00:00,,4/4/2024 0:00:00
"A",300,3,"Barlas, Al","P","A",4/4/2024 0:00:00,,4/4/2024 0:00:00
"A",300,4,"Flynn, Victoria A.","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",301,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",301,2,"Barlas, Al","P","A",2/8/2024 0:00:00,,2/8/2024 0:00:00
"A",301,3,"Flynn, Victoria A.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",302,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",302,2,"Flynn, Victoria A.","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",302,3,"Webber, Jay","P","A",11/14/2024 0:00:00,,11/14/2024 0:00:00
"A",302,4,"Rumpf, Brian E.","C","A",10/21/2024 0:00:00,,10/21/2024 0:00:00
"A",302,5,"Barlas, Al","C","A",6/12/2025 0:00:00,,6/12/2025 0:00:00
"A",303,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",303,2,"Flynn, Victoria A.","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",304,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",304,2,"Flynn, Victoria A.","C","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",305,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",306,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",306,2,"Barlas, Al","C","A",5/6/2024 0:00:00,,5/6/2024 0:00:00
"A",307,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",307,2,"Fantasia, Dawn","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",308,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",308,2,"Rumpf, Brian E.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",309,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",309,2,"Clifton, Robert D.","P","A",9/26/2024 0:00:00,,9/26/2024 0:00:00
"A",310,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,1/5/2024 0:00:00
"A",310,2,"Reynolds-Jackson, Verlina","C","A",5/5/2025 0:00:00,,5/5/2025 0:00:00
"A",310,3,"Dunn, Aura K.","C","A",11/13/2025 0:00:00,,11/13/2025 0:00:00
"A",311,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",311,2,"Flynn, Victoria A.","P","A",2/10/2025 0:00:00,,2/10/2025 0:00:00
"A",311,3,"Scharfenberger, Gerry","C","A",3/7/2024 0:00:00,,3/7/2024 0:00:00
"A",312,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",312,2,"McClellan, Antwan L.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",312,3,"Simonsen, Erik K.","C","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",312,4,"Barlas, Al","C","A",6/12/2025 0:00:00,,6/12/2025 0:00:00
"A",313,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",313,2,"Flynn, Victoria A.","C","A",2/27/2024 0:00:00,,2/27/2024 0:00:00
"A",314,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",315,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",316,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",316,2,"Katz, Andrea","P","A",12/11/2025 0:00:00,,12/11/2025 0:00:00
"A",317,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",318,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",319,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",319,2,"Inganamort, Michael","C","A",2/1/2024 0:00:00,,2/1/2024 0:00:00
"A",320,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",320,2,"Ramirez, Jessica","P","A",3/14/2024 0:00:00,,3/14/2024 0:00:00
"A",320,3,"Sauickie, Alex","P","A",6/13/2024 0:00:00,,6/13/2024 0:00:00
"A",320,4,"Barlas, Al","C","A",9/12/2024 0:00:00,,9/12/2024 0:00:00
"A",320,5,"Rumpf, Brian E.","C","A",10/21/2024 0:00:00,,10/21/2024 0:00:00
"A",321,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",321,2,"Barlas, Al","C","A",1/29/2024 0:00:00,,1/29/2024 0:00:00
"A",322,1,"Matsikoudis, Michele","P","A",1/9/2024 0:00:00,,11/20/2023 0:00:00
"A",322,2,"McClellan, Antwan L.","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
"A",322,3,"Scharfenberger, Gerry","C","A",2/22/2024 0:00:00,,2/22/2024 0:00:00
